timestamp,participantID,sessionNumber,taskOrder,testNumber,trialType,trialID,actualTargetX,actualTargetY,actualTargetZ,selectedTargetX,selectedTargetY,selectedTargetZ,rightControllerX,rightControllerY,rightControllerZ,selectionError,testDuration,angularDeviation,selectionErrorEdge,angularDeviationEdge,longitudinalOrMain,sessionNumber,blockNumber,notes
2025-11-03 16:24:00.096,P017,0,0,1,setup,point_P017_M_discrete_graded_S1B1_20251103162335054_b2488f98,0.435,0.457,-0.730,0.721,0.010,-0.627,0.203,0.052,-0.596,0.540,25.042,64.856,0.340,40.637,MainStudy,1,1,
2025-11-03 16:24:15.398,P017,0,0,2,setup,point_P017_M_discrete_graded_S1B1_20251103162401110_7c45e08a,-0.116,0.385,0.272,-0.124,0.363,0.381,-0.010,0.172,-0.558,0.112,14.296,2.894,0.000,0.000,MainStudy,1,1,
2025-11-03 16:24:22.677,P017,0,0,3,setup,point_P017_M_discrete_graded_S1B1_20251103162416407_6b27f7f0,-0.045,0.598,0.496,-0.044,0.602,0.579,-0.011,0.191,-0.530,0.083,6.278,1.264,0.000,0.000,MainStudy,1,1,
2025-11-03 16:25:05.357,P017,0,0,4,practice,point_P017_M_discrete_graded_S1B1_20251103162448577_ba28de11,-0.187,0.483,-0.527,-0.148,0.623,-0.571,0.083,0.179,-0.638,0.152,41.676,15.819,0.000,0.000,MainStudy,1,1,
2025-11-03 16:25:24.951,P017,0,0,5,practice,point_P017_M_discrete_graded_S1B1_20251103162506372_65ef13b5,-0.757,0.588,0.502,-0.706,0.157,0.164,-0.214,0.060,-0.276,0.550,18.587,24.228,0.350,18.006,MainStudy,1,1,
2025-11-03 16:25:46.926,P017,0,0,6,practice,point_P017_M_discrete_graded_S1B1_20251103162537385_aa87d970,-0.166,0.271,-1.045,-0.173,0.228,-1.180,-0.168,0.164,-0.802,0.141,20.972,14.154,0.000,0.000,MainStudy,1,1,
2025-11-03 16:25:59.903,P017,0,0,7,practice,point_P017_M_discrete_graded_S1B1_20251103162547940_50c54858,-0.752,0.518,-0.994,-0.677,0.275,-1.290,-0.393,0.223,-0.799,0.391,11.976,42.166,0.191,19.217,MainStudy,1,1,
2025-11-03 16:26:31.031,P017,0,0,8,practice,point_P017_M_discrete_graded_S1B1_20251103162600916_94923709,-0.964,0.471,-0.197,-1.063,0.300,-0.077,-0.514,0.195,-0.273,0.231,30.124,22.922,0.031,2.770,MainStudy,1,1,
2025-11-03 16:27:03.788,P017,0,0,9,test,point_P017_M_discrete_graded_S1B1_20251103162649428_7e97b970,-0.117,0.337,-0.244,0.960,0.187,-0.301,0.101,0.121,-0.469,1.089,31.757,113.950,0.889,82.976,MainStudy,1,1,
2025-11-03 16:27:19.825,P017,0,0,10,test,point_P017_M_discrete_graded_S1B1_20251103162704816_395974ab,0.368,0.557,-0.718,0.217,0.405,-0.541,0.048,0.190,-0.583,0.277,15.032,24.341,0.077,10.039,MainStudy,1,1,
2025-11-03 16:28:09.545,P017,0,0,11,test,point_P017_M_discrete_graded_S1B1_20251103162741379_848c9e53,-0.013,0.623,-0.420,0.173,0.742,-0.555,-0.090,0.188,-0.609,0.259,48.704,23.346,0.059,4.281,MainStudy,1,1,
2025-11-03 16:28:38.294,P017,0,0,12,test,point_P017_M_discrete_graded_S1B1_20251103162810557_9d5b4a3e,-0.623,0.371,-1.391,-0.488,0.285,-1.269,-0.334,0.135,-0.645,0.200,27.745,7.757,0.000,0.020,MainStudy,1,1,
2025-11-03 16:29:16.325,P017,0,0,13,test,point_P017_M_discrete_graded_S1B1_20251103162843725_b0d0e97a,-0.186,0.313,-0.139,-0.124,0.339,-0.078,-0.027,0.240,-0.271,0.091,37.025,22.369,0.000,0.000,MainStudy,1,1,
2025-11-03 16:29:35.538,P017,0,0,14,test,point_P017_M_discrete_graded_S1B1_20251103162917339_72809298,0.669,0.556,-0.187,0.607,0.433,-0.318,0.283,0.271,-0.468,0.190,18.208,11.862,0.000,0.000,MainStudy,1,1,
2025-11-03 16:30:43.535,P017,0,0,15,test,point_P017_M_discrete_graded_S1B1_20251103163000227_8dd6cc3d,-0.161,0.470,-0.423,-0.078,0.527,-0.372,0.052,0.244,-0.492,0.113,66.987,19.749,0.000,0.000,MainStudy,1,1,
2025-11-03 16:31:07.163,P017,0,0,16,test,point_P017_M_discrete_graded_S1B1_20251103163044549_92ae7930,0.850,0.543,-0.067,0.700,0.467,-0.379,0.138,0.144,-0.589,0.355,22.621,14.659,0.155,7.675,MainStudy,1,1,
2025-11-03 16:31:25.915,P017,0,0,17,test,point_P017_M_discrete_graded_S1B1_20251103163118180_95363e43,-0.619,0.290,-1.396,-0.587,0.187,-1.248,-0.230,0.077,-0.563,0.183,17.745,5.501,0.000,0.000,MainStudy,1,1,
2025-11-03 16:31:58.229,P017,0,0,18,test,point_P017_M_discrete_graded_S1B1_20251103163138969_de850b42,-0.706,0.601,-0.868,-0.856,0.706,-0.995,-0.214,0.095,-0.533,0.223,31.307,2.918,0.023,0.237,MainStudy,1,1,
